time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.04638779573504753,-0.4288158531740475,13.58816344408586,6.1782413806025644,0.015324062510726932,0.0,-0.03375252916448853,-0.8996938537219451,3.720987319676225,-0.05801176722235562,0.012409297575579827,0.0,385.810253347823,385.67271810738566,385.8431381217681,387.69535797486407
1.8600000000000012,-0.04879082601191206,-0.48537240688395267,13.817960477981835,6.174758673058509,0.01631683740478973,0.0,-0.04646369518223685,-0.985865993937489,3.9381013240268223,-0.06030784031279693,0.005621279480551274,0.0,486.6694050820448,486.16090927041955,487.194187336428,487.0203944655923
1.9200000000000013,-0.051859305805801524,-0.5463940620385216,14.053615842998948,6.173469737136351,0.016643585642240666,0.0,-0.055848691834635825,-1.0483010173871734,3.917111791163846,-0.07827085057359164,0.0040012038240676,0.0,413.1240459026773,412.9810708525518,416.0500733242918,414.47057069356106
1.9800000000000013,-0.05552195539676393,-0.6113263139459328,14.289175323666504,6.169311455252046,0.018481666321059187,0.0,-0.06641767563706186,-1.1164879222503437,3.9347262656460398,-0.07134744063469209,-0.011098414371142033,0.0,427.36788964140726,426.07883169870337,427.03271194768394,427.6181341077694
2.0400000000000014,-0.05986926987311328,-0.6805713535233183,14.527167082651777,6.169091849830117,0.018056965379992462,0.0,-0.07844263148817486,-1.1916680119591407,3.9980780707369576,-0.09465652554711759,-0.00678619889435274,0.0,442.6550603701851,443.0099270742849,442.33788165878684,440.4089137424869
2.1000000000000014,-0.06495450679339647,-0.754382094430976,14.769622308957587,6.176376057369927,0.02129138531838315,0.0,-0.0913643858717094,-1.2679147355047677,4.083524667433334,-0.13531698309073453,0.012952594692272099,0.0,448.87030167746,450.46942925590037,451.0843367719962,447.77821273353965
2.1600000000000015,-0.07089086286692392,-0.8327644109613855,15.017974797576553,6.1691215847574234,0.022361162843741234,0.0,-0.10662319924745525,-1.3455293545100733,4.194344966214561,-0.14677400291091253,0.005706554454821025,0.0,459.0607579644273,458.48524799519686,457.83370429019146,456.90376702607045
2.2200000000000015,-0.07776885939651607,-0.9159471770118099,15.272897791198192,6.162783068871171,0.025053863433525336,0.0,-0.1228961214937675,-1.4278238286977616,4.302539670552394,-0.16522590141270646,0.021343324627305666,0.0,457.0875476511951,458.3320003517504,459.8372805928996,458.35182015252286
2.2800000000000016,-0.08564075666825333,-1.003983027443713,15.532452395610582,6.155585778826929,0.030105982318559654,0.0,-0.13995383267331385,-1.507379891865053,4.348935305508694,-0.14833293660213423,0.041451005502470405,0.0,439.2482633704202,440.91306222271527,439.6497212310323,441.02287171887514
2.3400000000000016,-0.09478380628849252,-1.0975949421069109,15.799831460695508,6.1466867433703705,0.03303130952815447,0.0,-0.1651461537986898,-1.6139642941466623,4.5626113524911265,-0.14828682385862904,0.03290013111009458,0.0,492.50745198423624,491.8751311305223,491.04555100111565,491.03061637412935
2.4000000000000017,-0.10548471400656678,-1.1977272739870097,16.079369268902745,6.138526808712157,0.03521630063093362,0.0,-0.19178287535191105,-1.7246014734643436,4.75427919986074,-0.15897019338642832,0.02652714695184786,0.0,487.8598060600265,487.3839071194438,487.58469311565676,486.7662881965534
2.4600000000000017,-0.11772833355047943,-1.3041964080910033,16.367084256918826,6.133915320995705,0.04089377673345851,0.0,-0.21687020725660971,-1.8248083072605374,4.8356875855166646,-0.13582681884526754,0.047502241919212915,0.0,455.06737154332984,456.7439480098115,455.97736918230567,457.80188181341543
2.520000000000002,-0.13172550601973912,-1.417171368650692,16.662192621388925,6.12575372582657,0.051769039933964756,0.0,-0.25092864282726024,-1.9418158915186818,5.000212798997163,-0.137089488246845,0.01524637011181254,0.0,484.5091852953635,482.0782834751109,482.06092892006666,481.94991807221584
2.580000000000002,-0.14770532264873917,-1.536538651577297,16.962079683797764,6.119574520425985,0.052950327370872685,0.0,-0.2818266366906421,-2.037653547398971,4.9958334740702295,-0.12257471037691779,0.019827391455077482,0.0,432.47221760303415,432.857890998027,431.40387178776865,432.6113122433349
2.640000000000002,-0.16612137465257257,-1.66334871995739,17.271435609160893,6.1211251805979305,0.06151325077840486,0.0,-0.3330806969894699,-2.188876674987189,5.314427511643223,-0.15648732613433924,0.04839694804493154,0.0,527.2140237217084,529.1846745374377,529.493519945492,527.1415607082392
2.700000000000002,-0.18729235748629294,-1.7978463763463204,17.591397715874553,6.113467465931093,0.06547494100191908,0.0,-0.3729820436482676,-2.295070695802274,5.35050623534225,-0.14322371572189413,0.03586598180802325,0.0,449.6761755511957,448.66085395464455,448.9756297412746,450.0291594386413
2.760000000000002,-0.21096545888618431,-1.9389590083554145,17.91404897934951,6.105788639392859,0.0682052100797188,0.0,-0.41636618312229545,-2.4093590976044745,5.403964887072512,-0.15496953476728897,0.02624931831972027,0.0,456.14708597650707,455.37872257435174,456.3194474915108,455.360951218265
2.820000000000002,-0.23733553123171552,-2.087104830997489,18.239965528138423,6.096610031592505,0.08099700573312951,0.0,-0.4638092066797329,-2.5296368234140827,5.459205736890561,-0.16014426295311915,0.06175689951310123,0.0,457.40219012091796,460.22252019211413,456.6986163009568,456.2630620638596
2.880000000000002,-0.2666842242634486,-2.242436553347063,18.568048890905043,6.088092887563381,0.08571875930286854,0.0,-0.5148797000769599,-2.648817057589884,5.476435163823408,-0.17285291643028047,0.0716651414720337,0.0,446.88757066829845,447.6977332829695,447.4536145951649,446.3919614755221
2.940000000000002,-0.2997391529688586,-2.406218242798123,18.902815267830135,6.078510695832165,0.10215127062153151,0.0,-0.5887576525995273,-2.811427523034193,5.680739743570638,-0.183858207351309,0.10863992051743904,0.0,503.6114267614342,506.2841354949289,504.7726041138366,503.95166017851005
3.000000000000002,-0.33700475577181344,-2.578808186454592,19.24410934626748,6.0674971739845365,0.11364392197948359,0.0,-0.6544664431373377,-2.9424912603725284,5.695054187313884,-0.18695667039528502,0.08297804824102188,0.0,452.0235118292054,449.9588808664475,450.7867739783629,450.50363282425707
3.0600000000000023,-0.3784905323022921,-2.7594955108720507,19.58633509886288,6.0563056369619925,0.14001267635866643,0.0,-0.7307293757543776,-3.0813113682732443,5.711565997218746,-0.1902902135929183,0.13245531036908445,0.0,451.93455745804266,455.9143696800807,452.46073044480283,452.1585080553342
